date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,venue_uuid,game_uuid
2021-09-07 00:00:00+00:00,63.0,83.723,75.533,79.04676,94.50893,84.72348,88.172356,0,0,45160.816,36545.316,0.36614177,0.36614177,0.0,9.0,7.791057,15.659,226.31546,16.61,0.12821767,32eb50ec-dc98-07d4-1c17-dbb6583bd1a0,a29ac708-1f6b-71fc-de90-5685b9eb08bd
2021-09-08 00:00:00+00:00,61.0,84.533005,76.163,79.86799,93.48369,83.55762,89.08401,0,0,45063.992,37075.367,0.22440945,0.22440945,0.0,8.0,7.4764,15.4353,173.35858,14.37,0.11542606,32eb50ec-dc98-07d4-1c17-dbb6583bd1a0,a29ac708-1f6b-71fc-de90-5685b9eb08bd
2021-09-09 00:00:00+00:00,63.0,83.452995,77.873,80.53551,90.17599,83.617874,87.96882,0,0,44966.63,40300.91,0.51968503,0.51968503,0.0,18.0,13.09744,29.3047,243.56247,17.85,0.14113355,32eb50ec-dc98-07d4-1c17-dbb6583bd1a0,a29ac708-1f6b-71fc-de90-5685b9eb08bd
2021-09-10 00:00:00+00:00,61.0,84.713,75.353,79.196754,95.47125,83.21163,88.597984,0,0,44868.79,34314.2,0.17322835,0.17322835,0.0,10.0,7.0064893,14.764199,278.34378,19.4,0.15081432,32eb50ec-dc98-07d4-1c17-dbb6583bd1a0,a29ac708-1f6b-71fc-de90-5685b9eb08bd
2021-09-10 00:00:00+00:00,1.0,79.286,57.146,68.58726,83.21086,55.984226,68.46673,0,0,45214.816,41633.934,0.0,0.0,0.0,0.0,10.551908,17.896,3.0839992,21.56,0.17806071,bf65035d-301f-4864-b4f8-030fa7ce62bf,4f9210b4-d0d7-bae2-5ede-9b3c359fddc1
2021-09-11 00:00:00+00:00,2.0,80.366,58.676003,69.382256,85.62456,58.314068,71.376045,0,0,45090.875,41289.344,0.0,0.0,0.0,0.0,5.188683,10.0665,89.79609,19.41,0.14857073,bf65035d-301f-4864-b4f8-030fa7ce62bf,4f9210b4-d0d7-bae2-5ede-9b3c359fddc1
2021-09-12 00:00:00+00:00,53.0,82.346,60.566,71.512245,87.60347,60.272377,74.34861,0,0,44966.504,40943.344,0.031496063,0.031496063,0.0,2.0,7.409166,12.3035,150.64233,18.38,0.14606531,bf65035d-301f-4864-b4f8-030fa7ce62bf,4f9210b4-d0d7-bae2-5ede-9b3c359fddc1
2021-09-13 00:00:00+00:00,2.0,84.236,64.436005,73.586006,89.297714,66.0267,77.6294,0,0,44841.785,40840.8,0.0,0.0,0.0,0.0,5.5565925,13.869399,281.76816,19.13,0.14895833,bf65035d-301f-4864-b4f8-030fa7ce62bf,4f9210b4-d0d7-bae2-5ede-9b3c359fddc1
2021-09-10 00:00:00+00:00,55.0,67.655304,57.2153,61.932796,65.343,56.692966,61.00401,0,0,45867.562,42161.35,0.11023621,0.11023621,0.0,9.0,10.73993,23.2648,273.9519,17.41,0.11515332,332dfc07-fff0-2ef8-20c0-5700d1233089,ab642684-7249-8bf9-226e-4730d3e971a6
2021-09-11 00:00:00+00:00,3.0,75.5753,58.9253,66.30155,72.15957,54.97499,63.4042,0,0,45695.86,36000.0,0.0,0.0,0.0,0.0,15.265783,32.2128,211.98158,19.0,0.16797134,332dfc07-fff0-2ef8-20c0-5700d1233089,ab642684-7249-8bf9-226e-4730d3e971a6
2021-09-12 00:00:00+00:00,61.0,73.3253,68.5553,70.5053,72.395676,63.74093,68.01539,0,0,45523.605,16425.96,0.16929133,0.16929133,0.0,10.0,17.762682,36.0157,228.70244,9.42,0.12623984,332dfc07-fff0-2ef8-20c0-5700d1233089,ab642684-7249-8bf9-226e-4730d3e971a6
2021-09-13 00:00:00+00:00,63.0,72.6953,61.625298,67.46406,74.24537,61.423912,68.644485,0,0,45350.902,33548.363,0.51968503,0.51968503,0.0,9.0,14.900838,36.463097,269.2695,17.38,0.12360398,332dfc07-fff0-2ef8-20c0-5700d1233089,ab642684-7249-8bf9-226e-4730d3e971a6
2021-09-10 00:00:00+00:00,1.0,81.538704,60.2987,70.787445,82.3364,57.752857,69.99789,0,0,45310.547,41655.66,0.0,0.0,0.0,0.0,8.686936,16.5538,356.77856,23.6,0.19565563,3ad7d61c-efa4-7350-4b8f-74bc65b859c5,0f972066-5557-9c37-3665-e99aaaf6e0f1
2021-09-11 00:00:00+00:00,2.0,83.3387,60.928703,70.952446,83.447426,60.274586,70.07769,0,0,45179.55,41269.484,0.0,0.0,0.0,0.0,6.729616,16.1064,170.71655,19.98,0.17389145,3ad7d61c-efa4-7350-4b8f-74bc65b859c5,0f972066-5557-9c37-3665-e99aaaf6e0f1
2021-09-12 00:00:00+00:00,0.0,87.65871,62.1887,74.038704,90.56267,62.204124,74.28878,0,0,45048.105,41573.953,0.0,0.0,0.0,0.0,7.6876025,16.330101,212.82852,22.68,0.20332983,3ad7d61c-efa4-7350-4b8f-74bc65b859c5,0f972066-5557-9c37-3665-e99aaaf6e0f1
2021-09-13 00:00:00+00:00,0.0,90.4487,64.5287,76.46496,95.45485,66.01462,79.32919,0,0,44916.293,41476.21,0.0,0.0,0.0,0.0,7.137398,12.079801,227.87347,22.31,0.18847235,3ad7d61c-efa4-7350-4b8f-74bc65b859c5,0f972066-5557-9c37-3665-e99aaaf6e0f1
2021-09-10 00:00:00+00:00,1.0,78.037704,56.167698,67.15146,79.89899,55.82239,67.29014,0,0,45580.766,41742.91,0.0,0.0,0.0,0.0,4.8290186,11.4087,14.17516,21.98,0.16091013,9120b2bd-c9aa-d64b-8caf-03c8bc95d915,67db0c62-707d-382d-2888-9e8fdc7b7bcb
2021-09-11 00:00:00+00:00,1.0,83.97771,60.4877,70.31269,81.7522,59.437332,69.144714,0,0,45429.957,41633.24,0.0,0.0,0.0,0.0,13.124157,28.186201,189.24113,18.87,0.17658387,9120b2bd-c9aa-d64b-8caf-03c8bc95d915,67db0c62-707d-382d-2888-9e8fdc7b7bcb
2021-09-12 00:00:00+00:00,1.0,89.9177,69.5777,77.63645,90.426506,68.60945,77.119026,0,0,45278.645,41399.42,0.0,0.0,0.0,0.0,14.239696,29.3047,222.05182,21.33,0.23620516,9120b2bd-c9aa-d64b-8caf-03c8bc95d915,67db0c62-707d-382d-2888-9e8fdc7b7bcb
2021-09-13 00:00:00+00:00,3.0,88.47771,70.1177,78.4052,92.07533,73.09664,81.46818,0,0,45126.92,40813.145,0.0,0.0,0.0,0.0,11.364753,23.9359,226.79283,20.83,0.19721456,9120b2bd-c9aa-d64b-8caf-03c8bc95d915,67db0c62-707d-382d-2888-9e8fdc7b7bcb
2021-09-10 00:00:00+00:00,2.0,75.4232,53.7332,63.8132,73.40161,52.176888,62.284866,0,0,45832.67,39732.797,0.0,0.0,0.0,0.0,9.26939,17.4486,296.8975,18.62,0.14525977,66fe82bd-ddd6-0039-c856-8ae93334c172,83a8de28-b453-57b0-844c-4bf3abc31507
2021-09-11 00:00:00+00:00,2.0,82.1732,61.9232,70.60446,77.907166,58.95029,67.41671,0,0,45663.504,41514.324,0.0,0.0,0.0,0.0,21.123962,36.463097,205.3399,18.86,0.19151324,66fe82bd-ddd6-0039-c856-8ae93334c172,83a8de28-b453-57b0-844c-4bf3abc31507
2021-09-12 00:00:00+00:00,3.0,86.4932,70.6532,77.31695,87.59187,70.304634,76.8847,0,0,45493.79,19281.703,0.0,0.0,0.0,0.0,14.853748,25.278101,239.81125,12.18,0.17532392,66fe82bd-ddd6-0039-c856-8ae93334c172,83a8de28-b453-57b0-844c-4bf3abc31507
2021-09-13 00:00:00+00:00,61.0,75.4232,65.7932,69.09696,81.85219,66.40397,72.456055,0,0,45323.63,5348.2393,0.3425197,0.3425197,0.0,13.0,10.14326,41.160797,50.721287,6.69,0.05545135,66fe82bd-ddd6-0039-c856-8ae93334c172,83a8de28-b453-57b0-844c-4bf3abc31507
2021-09-10 00:00:00+00:00,2.0,89.255295,73.235306,80.97905,92.64738,74.63797,84.14421,0,0,44968.145,40936.85,0.0,0.0,0.0,0.0,9.966581,18.119701,71.56493,22.5,0.21717341,55f1a729-57ca-9033-a64c-351905ed49c1,3858bf7b-c157-6881-f314-4ab7e40f7a4c
2021-09-11 00:00:00+00:00,3.0,87.0953,67.0253,76.764046,90.81839,66.89705,78.5008,0,0,44862.49,40437.633,0.0,0.0,0.0,0.0,10.068985,20.133,92.73058,19.85,0.1936565,55f1a729-57ca-9033-a64c-351905ed49c1,3858bf7b-c157-6881-f314-4ab7e40f7a4c
2021-09-12 00:00:00+00:00,51.0,88.7153,71.7953,79.80905,93.21956,73.96492,83.9878,0,0,44756.457,38096.676,0.01968504,0.01968504,0.0,2.0,11.805342,21.2515,87.59216,20.11,0.19166617,55f1a729-57ca-9033-a64c-351905ed49c1,3858bf7b-c157-6881-f314-4ab7e40f7a4c
2021-09-13 00:00:00+00:00,63.0,82.3253,74.8553,76.41531,89.57077,78.55879,82.47125,0,0,44650.125,185.7447,1.074803,1.074803,0.0,22.0,17.43282,33.7787,84.92539,4.91,0.04304159,55f1a729-57ca-9033-a64c-351905ed49c1,3858bf7b-c157-6881-f314-4ab7e40f7a4c
2021-09-10 00:00:00+00:00,2.0,77.2925,57.5825,67.0925,77.83969,56.928978,66.62956,0,0,45628.016,40948.1,0.0,0.0,0.0,0.0,5.605906,13.1983,96.07235,18.94,0.14707702,a85789cd-4bf0-4a35-d96e-c791c86dfc70,badf4aa9-8bbf-c820-2898-448317e6aa5b
2021-09-11 00:00:00+00:00,51.0,85.6625,62.3525,71.5025,85.34123,60.127552,70.276375,0,0,45473.758,41682.344,0.007874016,0.007874016,0.0,1.0,13.236161,26.844,195.13829,20.38,0.19554573,a85789cd-4bf0-4a35-d96e-c791c86dfc70,badf4aa9-8bbf-c820-2898-448317e6aa5b
2021-09-12 00:00:00+00:00,2.0,89.622505,70.902504,77.956245,89.6415,68.29598,76.907104,0,0,45318.984,41584.504,0.0,0.0,0.0,0.0,14.711571,28.186201,222.67014,21.07,0.24239309,a85789cd-4bf0-4a35-d96e-c791c86dfc70,badf4aa9-8bbf-c820-2898-448317e6aa5b
2021-09-13 00:00:00+00:00,0.0,87.1925,68.0225,76.6475,89.85347,70.306885,78.641884,0,0,45163.797,41486.113,0.0,0.0,0.0,0.0,10.774819,21.6989,225.0465,21.02,0.19660446,a85789cd-4bf0-4a35-d96e-c791c86dfc70,badf4aa9-8bbf-c820-2898-448317e6aa5b
2021-09-10 00:00:00+00:00,2.0,79.7927,58.6427,68.80895,81.8807,59.443268,70.25305,0,0,45371.746,41902.0,0.0,0.0,0.0,0.0,6.2395864,10.0665,12.501354,22.28,0.16558729,0116d9f7-96d1-2931-48ff-45a31fbdac9b,c580b982-71d9-fa84-b4ca-b7aaa5bc9e11
2021-09-11 00:00:00+00:00,1.0,85.1927,59.5427,72.0752,88.00758,58.92162,74.245605,0,0,45236.25,41779.71,0.0,0.0,0.0,0.0,6.0399003,13.6456995,187.97571,22.13,0.1725812,0116d9f7-96d1-2931-48ff-45a31fbdac9b,c580b982-71d9-fa84-b4ca-b7aaa5bc9e11
2021-09-12 00:00:00+00:00,2.0,87.9827,65.4827,75.3977,93.57994,68.01055,79.09662,0,0,45100.293,41691.15,0.0,0.0,0.0,0.0,7.02076,15.659,201.82176,20.91,0.17432025,0116d9f7-96d1-2931-48ff-45a31fbdac9b,c580b982-71d9-fa84-b4ca-b7aaa5bc9e11
2021-09-13 00:00:00+00:00,51.0,86.0927,67.3727,76.48145,94.278595,71.1542,82.622765,0,0,44963.957,41602.074,0.01968504,0.01968504,0.0,3.0,5.884628,13.1983,186.56516,16.87,0.13838218,0116d9f7-96d1-2931-48ff-45a31fbdac9b,c580b982-71d9-fa84-b4ca-b7aaa5bc9e11
2021-09-10 00:00:00+00:00,1.0,75.940704,59.9207,67.893196,73.585495,56.395576,66.24897,0,0,45565.215,42425.953,0.0,0.0,0.0,0.0,10.871913,25.949202,314.4544,21.65,0.17578982,f77771c2-92ac-ab17-a172-8cc62e9b0c5c,c2a0e78e-5608-cae5-bc75-2f83183f1602
2021-09-11 00:00:00+00:00,2.0,77.2907,57.2207,67.24444,77.11755,56.8664,67.01017,0,0,45415.547,42278.1,0.0,0.0,0.0,0.0,8.376063,20.8041,235.96103,19.23,0.15122569,f77771c2-92ac-ab17-a172-8cc62e9b0c5c,c2a0e78e-5608-cae5-bc75-2f83183f1602
2021-09-12 00:00:00+00:00,1.0,86.8307,63.8807,73.3232,87.70711,63.433342,73.46697,0,0,45265.37,42129.574,0.0,0.0,0.0,0.0,10.74226,25.501799,205.06279,21.15,0.19948713,f77771c2-92ac-ab17-a172-8cc62e9b0c5c,c2a0e78e-5608-cae5-bc75-2f83183f1602
2021-09-13 00:00:00+00:00,2.0,88.6307,68.7407,78.63695,94.63936,70.77708,81.87209,0,0,45114.79,41980.45,0.0,0.0,0.0,0.0,10.299921,22.369999,254.36435,20.64,0.19749422,f77771c2-92ac-ab17-a172-8cc62e9b0c5c,c2a0e78e-5608-cae5-bc75-2f83183f1602
2021-09-10 00:00:00+00:00,0.0,90.4136,65.5736,75.934845,91.98744,65.06583,76.4655,0,0,45575.57,41989.63,0.0,0.0,0.0,0.0,11.004585,24.383299,179.25269,21.78,0.21428344,eae21ee9-dfc2-d8d5-2f2e-f234f5d5abce,dd12bb50-89fa-6491-f63a-3d7bf135ef35
2021-09-11 00:00:00+00:00,0.0,91.3136,72.4136,79.692345,91.933174,70.743835,79.948654,0,0,45425.145,41900.273,0.0,0.0,0.0,0.0,12.752862,27.738798,206.4143,22.01,0.24345186,eae21ee9-dfc2-d8d5-2f2e-f234f5d5abce,dd12bb50-89fa-6491-f63a-3d7bf135ef35
2021-09-12 00:00:00+00:00,0.0,90.68359,72.9536,81.1586,93.49966,69.4457,80.245186,0,0,45274.21,41848.0,0.0,0.0,0.0,0.0,13.490798,26.3966,207.47607,21.9,0.27328512,eae21ee9-dfc2-d8d5-2f2e-f234f5d5abce,dd12bb50-89fa-6491-f63a-3d7bf135ef35
2021-09-13 00:00:00+00:00,1.0,88.2536,69.803604,78.312355,88.699234,69.03196,78.038055,0,0,45122.867,41773.86,0.0,0.0,0.0,0.0,15.706862,33.7787,194.15471,21.57,0.23656452,eae21ee9-dfc2-d8d5-2f2e-f234f5d5abce,dd12bb50-89fa-6491-f63a-3d7bf135ef35
2021-09-10 00:00:00+00:00,63.0,72.7313,62.2013,66.90754,74.74226,61.921135,68.33294,0,0,45809.684,41911.676,0.6220472,0.6220472,0.0,12.0,10.795698,27.067701,304.58362,18.33,0.122783095,e40e4910-ab54-f4e2-03a4-4950e2a59e56,ea97c8e8-ba8d-9ad4-383d-96c34ef781c2
2021-09-11 00:00:00+00:00,3.0,73.4513,53.291298,62.65505,72.25015,50.39351,60.767574,0,0,45642.188,41867.863,0.0,0.0,0.0,0.0,9.309791,21.6989,267.88232,19.33,0.14420107,e40e4910-ab54-f4e2-03a4-4950e2a59e56,ea97c8e8-ba8d-9ad4-383d-96c34ef781c2
2021-09-12 00:00:00+00:00,3.0,79.4813,61.4813,68.90255,79.598434,61.36245,68.798065,0,0,45474.15,41318.094,0.0,0.0,0.0,0.0,16.458302,37.805298,221.48744,18.39,0.1432793,e40e4910-ab54-f4e2-03a4-4950e2a59e56,ea97c8e8-ba8d-9ad4-383d-96c34ef781c2
2021-09-13 00:00:00+00:00,53.0,76.781296,68.0513,71.2913,78.50974,69.01993,73.913,0,0,45305.67,35439.207,0.08661417,0.08661417,0.0,5.0,8.565111,20.3567,273.00183,18.22,0.13427088,e40e4910-ab54-f4e2-03a4-4950e2a59e56,ea97c8e8-ba8d-9ad4-383d-96c34ef781c2
2021-09-10 00:00:00+00:00,53.0,82.427,72.707,77.95701,89.52099,79.130356,84.83005,0,0,45004.87,36709.633,0.10629921,0.10629921,0.0,6.0,9.223387,18.3434,43.116024,16.81,0.13375458,6462ac05-9e35-80af-b2c1-1b8c235a463a,64234ffb-6d6b-fd22-f828-e055b788e417
2021-09-11 00:00:00+00:00,51.0,82.967,72.707,78.09951,87.07414,79.24412,83.349785,0,0,44896.484,22110.105,0.011811024,0.011811024,0.0,3.0,10.224339,19.0145,80.29242,13.78,0.12992516,6462ac05-9e35-80af-b2c1-1b8c235a463a,64234ffb-6d6b-fd22-f828-e055b788e417
2021-09-12 00:00:00+00:00,51.0,84.857,74.867004,79.16076,90.44108,80.983315,84.81848,0,0,44787.715,39600.0,0.019685041,0.019685041,0.0,2.0,10.74226,20.580399,53.23283,20.21,0.17111234,6462ac05-9e35-80af-b2c1-1b8c235a463a,64234ffb-6d6b-fd22-f828-e055b788e417
2021-09-13 00:00:00+00:00,1.0,85.127,72.347,77.81451,92.55519,78.30174,84.275925,0,0,44678.63,40883.055,0.0,0.0,0.0,0.0,10.5424185,20.133,40.160656,21.24,0.1695656,6462ac05-9e35-80af-b2c1-1b8c235a463a,64234ffb-6d6b-fd22-f828-e055b788e417
2021-09-10 00:00:00+00:00,3.0,73.7006,61.2806,68.20685,74.70886,59.8542,66.72415,0,0,45708.895,42396.824,0.0,0.0,0.0,0.0,15.067818,29.3047,313.78745,21.63,0.16747475,517ef781-ea28-c56c-e788-cb4480e53e86,706060a5-723f-51f2-eeee-b4c0cd15275a
2021-09-11 00:00:00+00:00,3.0,76.8506,55.7006,66.2981,74.6686,54.920567,65.17249,0,0,45548.734,42296.105,0.0,0.0,0.0,0.0,10.31206,21.2515,263.25092,19.48,0.15822242,517ef781-ea28-c56c-e788-cb4480e53e86,706060a5-723f-51f2-eeee-b4c0cd15275a
2021-09-12 00:00:00+00:00,2.0,84.3206,65.4206,72.320595,83.83949,63.488472,71.88882,0,0,45388.05,42162.867,0.0,0.0,0.0,0.0,15.081098,29.081,230.46127,19.31,0.17966723,517ef781-ea28-c56c-e788-cb4480e53e86,706060a5-723f-51f2-eeee-b4c0cd15275a
2021-09-13 00:00:00+00:00,3.0,84.3206,71.720604,77.53309,87.31587,72.8899,79.836235,0,0,45226.94,37627.3,0.0,0.0,0.0,0.0,12.51521,22.8174,268.95718,17.37,0.17444229,517ef781-ea28-c56c-e788-cb4480e53e86,706060a5-723f-51f2-eeee-b4c0cd15275a
2021-09-10 00:00:00+00:00,2.0,75.223404,66.043396,69.87966,77.05326,67.56171,71.71314,0,0,45223.773,42224.258,0.0,0.0,0.0,0.0,13.835081,24.8307,255.53651,22.5,0.15191759,0f3829c8-d3ea-c341-b9ff-83b6221e32c9,ecfe5c35-d2e4-1187-587e-87958e9dc4c8
2021-09-11 00:00:00+00:00,1.0,76.303406,65.9534,70.303406,77.663315,68.797615,72.165,0,0,45099.17,42141.625,0.0,0.0,0.0,0.0,15.427193,27.067701,253.21077,23.03,0.16032736,0f3829c8-d3ea-c341-b9ff-83b6221e32c9,ecfe5c35-d2e4-1187-587e-87958e9dc4c8
2021-09-12 00:00:00+00:00,3.0,73.2434,61.6334,68.77715,74.73695,63.48386,69.512596,0,0,44974.14,42058.406,0.0,0.0,0.0,0.0,16.5538,27.067701,255.02151,23.57,0.16561487,0f3829c8-d3ea-c341-b9ff-83b6221e32c9,ecfe5c35-d2e4-1187-587e-87958e9dc4c8
2021-09-13 00:00:00+00:00,3.0,72.1634,59.2034,66.33591,74.09203,60.52538,67.40678,0,0,44848.758,41974.715,0.0,0.0,0.0,0.0,14.927681,26.620298,250.48187,23.71,0.15075994,0f3829c8-d3ea-c341-b9ff-83b6221e32c9,ecfe5c35-d2e4-1187-587e-87958e9dc4c8
2021-09-11 00:00:00+00:00,1.0,101.462,77.342,91.00326,95.68071,74.78375,86.45689,0,0,45231.836,40654.03,0.0,0.0,0.0,0.0,14.934384,27.291399,207.7724,21.15,0.34933147,91767679-1ab0-bbe6-da69-ece3c334c9c1,2a35ab2f-0a29-873f-af51-938288f8c398
2021-09-12 00:00:00+00:00,0.0,102.992004,76.442,89.90824,96.62986,72.40595,85.330055,0,0,45096.234,41475.64,0.0,0.0,0.0,0.0,13.871204,25.0544,226.88815,23.28,0.33047867,91767679-1ab0-bbe6-da69-ece3c334c9c1,2a35ab2f-0a29-873f-af51-938288f8c398
2021-09-13 00:00:00+00:00,0.0,102.812,76.442,90.87576,94.609375,69.246826,83.45925,0,0,44960.25,41454.234,0.0,0.0,0.0,0.0,15.350775,26.620298,223.12213,23.62,0.3835267,91767679-1ab0-bbe6-da69-ece3c334c9c1,2a35ab2f-0a29-873f-af51-938288f8c398
2021-09-14 00:00:00+00:00,0.0,101.642006,73.201996,89.42825,96.962204,65.369896,81.95829,0,0,44823.973,41294.68,0.0,0.0,0.0,0.0,14.622864,24.159601,231.79024,23.53,0.34952468,91767679-1ab0-bbe6-da69-ece3c334c9c1,2a35ab2f-0a29-873f-af51-938288f8c398
2021-09-17 00:00:00+00:00,51.0,82.256,64.616,72.35975,88.71037,68.03125,76.78697,0,0,44566.875,41211.33,0.003937008,0.003937008,0.0,1.0,7.109297,13.869399,128.23384,16.35,0.12695478,79438eeb-a3d5-53c9-aef3-8b5c82e076d2,d3359891-56fe-d4b9-c43f-7a657add9b2a
2021-09-18 00:00:00+00:00,51.0,82.436005,66.056,73.33475,88.11532,70.76283,79.124825,0,0,44407.08,40109.684,0.027559057,0.027559057,0.0,5.0,6.491156,15.8827,271.14575,16.89,0.13148716,79438eeb-a3d5-53c9-aef3-8b5c82e076d2,d3359891-56fe-d4b9-c43f-7a657add9b2a
2021-09-19 00:00:00+00:00,3.0,80.186005,62.906,71.06975,83.77281,64.37282,73.77213,0,0,44247.43,37605.32,0.0,0.0,0.0,0.0,7.63535,14.3168,39.143982,19.5,0.14858943,79438eeb-a3d5-53c9-aef3-8b5c82e076d2,d3359891-56fe-d4b9-c43f-7a657add9b2a
2021-09-20 00:00:00+00:00,51.0,82.436005,63.536003,71.58726,85.46239,64.95869,73.858635,0,0,44088.023,36927.723,0.015748031,0.015748031,0.0,2.0,7.609089,16.330101,129.26387,14.84,0.127317,79438eeb-a3d5-53c9-aef3-8b5c82e076d2,d3359891-56fe-d4b9-c43f-7a657add9b2a
2021-09-14 00:00:00+00:00,51.0,88.9007,68.7407,77.7407,92.89601,73.494316,83.71272,0,0,44963.9,41830.836,0.011811024,0.011811024,0.0,3.0,8.081115,17.0012,180.23976,17.74,0.15144718,f77771c2-92ac-ab17-a172-8cc62e9b0c5c,ca365bd0-d989-f7d2-5b8c-2f6776196723
2021-09-15 00:00:00+00:00,1.0,89.1707,72.1607,79.548195,89.340996,74.35361,82.51551,0,0,44812.777,39458.492,0.0,0.0,0.0,0.0,12.015418,28.8573,192.28053,20.47,0.2025145,f77771c2-92ac-ab17-a172-8cc62e9b0c5c,ca365bd0-d989-f7d2-5b8c-2f6776196723
2021-09-16 00:00:00+00:00,63.0,81.2507,69.2807,74.4782,88.25088,74.76661,80.393105,0,0,44661.527,18991.004,0.26771653,0.26771653,0.0,9.0,9.7225895,21.6989,58.678375,11.12,0.09035794,f77771c2-92ac-ab17-a172-8cc62e9b0c5c,ca365bd0-d989-f7d2-5b8c-2f6776196723
2021-09-17 00:00:00+00:00,55.0,78.8207,70.0907,72.71945,83.92919,75.88622,78.43155,0,0,44510.24,20456.771,0.27952754,0.27952754,0.0,19.0,7.5164537,15.659,48.2398,8.62,0.067981444,f77771c2-92ac-ab17-a172-8cc62e9b0c5c,ca365bd0-d989-f7d2-5b8c-2f6776196723
2021-09-17 00:00:00+00:00,61.0,81.6287,68.038704,73.671196,89.066826,72.514015,79.66631,0,0,44387.01,38905.54,0.09448818,0.09448818,0.0,9.0,6.044041,12.974601,32.744133,13.12,0.10174652,3ad7d61c-efa4-7350-4b8f-74bc65b859c5,65e13d73-d2eb-bf86-6372-5ef7ae33c4a6
2021-09-18 00:00:00+00:00,51.0,86.1287,67.2287,76.3037,92.18902,72.43205,81.99379,0,0,44254.586,39057.125,0.003937008,0.003937008,0.0,1.0,4.3029556,14.764199,54.46225,18.02,0.14584899,3ad7d61c-efa4-7350-4b8f-74bc65b859c5,65e13d73-d2eb-bf86-6372-5ef7ae33c4a6
2021-09-19 00:00:00+00:00,51.0,87.0287,67.1387,77.263695,91.56287,72.069534,81.34985,0,0,44122.27,36715.25,0.003937008,0.003937008,0.0,1.0,8.518242,20.580399,104.06539,17.14,0.15844555,3ad7d61c-efa4-7350-4b8f-74bc65b859c5,65e13d73-d2eb-bf86-6372-5ef7ae33c4a6
2021-09-20 00:00:00+00:00,51.0,82.6187,68.6687,75.2087,82.14026,72.112976,77.90664,0,0,43990.152,9319.819,0.003937008,0.003937008,0.0,1.0,10.894902,28.6336,107.07463,8.62,0.10406784,3ad7d61c-efa4-7350-4b8f-74bc65b859c5,65e13d73-d2eb-bf86-6372-5ef7ae33c4a6
2021-09-17 00:00:00+00:00,2.0,87.909805,63.429802,74.83355,85.20251,63.16354,73.64822,0,0,44621.01,41447.047,0.0,0.0,0.0,0.0,11.728794,21.9226,197.7226,19.95,0.21151932,0ca82913-10b8-b768-40b5-63a40b632c5a,0f14b50a-bf58-605d-b71f-2d2bb147e56b
2021-09-18 00:00:00+00:00,3.0,84.6698,67.9298,71.6798,82.88278,65.78317,70.968285,0,0,44453.094,34598.99,0.0,0.0,0.0,0.0,17.918356,26.3966,20.40257,13.53,0.12946683,0ca82913-10b8-b768-40b5-63a40b632c5a,0f14b50a-bf58-605d-b71f-2d2bb147e56b
2021-09-19 00:00:00+00:00,51.0,83.3198,64.8698,72.1598,85.03722,67.04461,74.122765,0,0,44285.332,41111.625,0.011811024,0.011811024,0.0,3.0,10.478142,19.0145,89.27479,16.48,0.14375092,0ca82913-10b8-b768-40b5-63a40b632c5a,0f14b50a-bf58-605d-b71f-2d2bb147e56b
2021-09-20 00:00:00+00:00,61.0,82.2398,70.3598,75.609795,82.421,71.37684,76.41609,0,0,44117.824,19834.084,0.43307087,0.43307087,0.0,12.0,17.507294,27.738798,173.35089,10.42,0.12483425,0ca82913-10b8-b768-40b5-63a40b632c5a,0f14b50a-bf58-605d-b71f-2d2bb147e56b
2021-09-17 00:00:00+00:00,53.0,79.1474,65.5574,71.602394,86.39546,67.75227,75.24399,0,0,44607.227,40704.25,0.0511811,0.0511811,0.0,4.0,10.0041685,18.119701,148.69757,16.43,0.123891115,acdb7e6e-9a5b-4e31-52ef-4c64028098e7,66efbc8a-cc8d-54e4-6e6c-1c02bbbe3f54
2021-09-18 00:00:00+00:00,51.0,77.167404,68.7074,72.1874,83.89732,71.55342,75.786644,0,0,44441.37,40163.47,0.01968504,0.01968504,0.0,2.0,12.207545,22.1463,26.982706,17.33,0.11449711,acdb7e6e-9a5b-4e31-52ef-4c64028098e7,66efbc8a-cc8d-54e4-6e6c-1c02bbbe3f54
2021-09-19 00:00:00+00:00,0.0,75.9974,61.2374,69.31115,78.412315,62.79493,71.231735,0,0,44275.67,40459.42,0.0,0.0,0.0,0.0,12.782258,21.6989,55.13419,19.75,0.13945477,acdb7e6e-9a5b-4e31-52ef-4c64028098e7,66efbc8a-cc8d-54e4-6e6c-1c02bbbe3f54
2021-09-20 00:00:00+00:00,3.0,81.8474,66.6374,72.9674,85.504074,63.764366,72.75542,0,0,44110.223,18925.209,0.0,0.0,0.0,0.0,13.211563,21.0278,149.87637,10.58,0.13352676,acdb7e6e-9a5b-4e31-52ef-4c64028098e7,66efbc8a-cc8d-54e4-6e6c-1c02bbbe3f54
